Name	DRR068893	DRR068894	DRR068895	DRR095105	DRR095106	DRR095107	DRR095108	DRR095109	DRR095110	DRR095111	DRR095112	DRR095113	DRR095114	DRR095115	DRR095116
KWMTBOMO15136	108.734302	105.890376	105.150284	5.704900	5.724890	5.629753	10.746858	9.471476	10.143074	17.384087	17.882523	17.315174	2.455218	3.616581	2.388513
KWMTBOMO15137	1.938867	3.256310	2.902452	2.094855	2.809558	2.336229	1.954805	3.367217	3.541572	23.526554	23.876848	24.326996	4.425426	4.082636	4.934236
KWMTBOMO15138	1.563825	0.759138	0.576264	0.220351	0.000000	0.294857	4.203628	3.300188	1.818803	22.767856	20.699412	27.243021	1.381983	1.834268	1.635179
KWMTBOMO15139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225888	0.045770	0.042207	0.000000	0.000000	0.000000
KWMTBOMO15140	7.777351	4.848014	2.957556	1.257394	0.757614	1.003377	4.258216	3.183172	3.768339	18.807445	17.570497	14.242568	1.857368	4.000494	3.657927
KWMTBOMO15141	0.347409	0.386221	0.416855	0.322537	0.232788	0.154296	0.044373	0.067070	0.059306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.825011	0.485974	1.694769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15143	11.035191	10.019510	10.081906	2.636571	1.584286	2.517664	2.317789	2.159450	2.152738	8.867538	9.563573	9.958737	1.644254	2.036059	1.623467
KWMTBOMO15144	35.778918	38.119872	35.109591	2.702944	3.101034	2.717636	0.907895	0.781034	1.384036	7.085096	9.596933	8.279093	21.899202	20.789564	18.906860
KWMTBOMO15145	21.329131	21.534583	17.135065	2.247440	2.874865	2.617410	2.727653	1.293205	1.061591	12.263437	12.001676	11.009032	15.899304	15.041371	13.617800
KWMTBOMO15146	25.101465	24.387887	29.049535	3.123818	3.840363	3.691269	5.797931	6.811515	5.501367	19.488379	22.780269	22.067737	34.937769	35.476652	41.229341
KWMTBOMO15147	0.074089	0.000000	0.098715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124195	0.000000
KWMTBOMO15148	74.722725	82.881843	68.054996	1.714924	2.298988	3.996323	4.030220	3.201317	2.657658	7.860872	5.316385	7.926338	22.852340	19.939263	23.144451
KWMTBOMO15149	11.991146	9.818500	8.882916	2.388802	3.716480	3.445184	1.581254	1.879039	1.638705	7.543889	6.590518	7.545742	24.757227	29.794244	29.362593
KWMTBOMO15150	17.612009	15.664679	16.744682	2.479607	1.670858	2.627564	4.142138	3.689945	4.202929	17.207975	15.943899	16.164127	17.130476	15.502324	18.428372
KWMTBOMO15151	24.210714	20.467504	24.076683	1.772126	1.433875	1.661506	2.712322	3.286494	3.049725	9.901423	12.712995	12.495745	7.815126	8.152024	11.452634
KWMTBOMO15152	45.780294	44.211223	43.290102	1.460522	0.985429	1.370237	1.820752	1.780137	1.867769	5.660588	6.153671	7.134155	4.432631	5.150334	5.709509
KWMTBOMO15153	309.987924	300.014516	292.346955	0.000000	0.000000	0.000000	0.000000	0.000000	0.340576	0.000000	0.424454	0.000000	0.000000	0.443548	0.000000
KWMTBOMO15154	109.817418	120.307514	101.947924	3.695498	4.029601	5.542314	9.560920	13.867040	12.089867	24.227953	22.171159	23.449581	119.599205	134.414161	117.898630
KWMTBOMO15155	0.158425	0.156920	0.000000	0.000000	0.122755	0.121922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15156	1.551735	1.956160	1.904998	0.324142	0.109315	0.108573	1.086427	0.415153	0.413789	4.434073	4.171220	4.145059	2.249935	2.308372	2.824796
KWMTBOMO15157	30.104654	32.990462	30.354713	0.882789	0.595613	1.380330	1.692986	1.604368	2.728008	7.882922	7.232250	7.186785	2.046417	1.729264	2.080161
KWMTBOMO15158	4.406858	4.509310	4.026794	0.334051	0.451803	0.504832	0.726061	0.703080	0.781786	9.357707	7.958654	8.395384	2.507672	2.269219	2.248024
KWMTBOMO15159	9.580166	9.611366	8.356468	5.751685	4.972964	4.907573	5.599551	5.767557	4.684962	56.586673	57.888071	55.844520	12.884423	11.482496	12.088665
KWMTBOMO15160	139.365967	146.923158	157.935169	19.988901	16.848017	14.075124	23.583804	20.633658	22.326393	79.559348	76.024580	86.953222	95.489671	109.360374	106.949824
KWMTBOMO15161	1.552048	3.588040	3.923642	0.000000	0.399303	0.793302	49.175628	48.573119	54.297683	77.541933	85.727112	88.383902	1.452379	1.922694	1.904406
KWMTBOMO15162	18.138095	16.612485	19.141122	4.732673	4.502488	3.683001	6.696079	8.914237	10.608897	15.732490	15.892830	20.343898	3.404705	0.966955	0.957796
KWMTBOMO15163	0.121393	0.120239	0.364007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15164	0.762038	1.509607	1.156903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15165	0.333145	0.164990	0.498706	0.000000	0.193668	0.128236	2.575338	4.311405	4.052187	2.067933	1.641481	1.779509	0.728804	0.242049	0.559499
KWMTBOMO15166	73.394263	73.798160	67.489497	156.574862	163.900796	159.232671	3.022506	2.656365	2.521864	21.352978	20.078072	20.409415	2.120393	1.325562	1.641457
KWMTBOMO15167	39.961064	41.434027	40.105426	1.563825	1.054032	1.046883	2.801194	2.995144	2.487630	20.958418	20.114651	22.411343	1.720841	2.447323	1.777875
KWMTBOMO15168	1.336086	0.978161	0.608094	0.066629	0.045034	0.044728	0.128503	0.129155	0.171669	0.379165	0.624389	0.672205	0.169850	0.282122	0.055897
KWMTBOMO15169	89.995385	88.878073	88.951062	8.699636	8.266675	9.364138	7.882288	6.320237	6.819810	41.590986	42.326524	43.866584	3.469311	4.352625	3.381895
KWMTBOMO15170	8.106244	8.762236	9.597781	2.120906	1.434361	1.839071	0.596148	0.924263	0.921417	5.395315	6.325867	5.598018	0.591465	0.327554	0.389394
KWMTBOMO15171	31.723946	30.386783	26.975185	5.009903	6.347522	5.365496	2.679246	3.708475	3.186267	23.315779	21.868340	21.265784	59.191027	50.315887	49.844213
KWMTBOMO15172	28.798006	30.068837	34.734720	2.983747	1.692044	2.560856	2.637308	1.534949	1.912555	17.677091	14.997086	15.365905	2.572544	1.607934	1.891555
KWMTBOMO15173	80.436001	98.542265	68.555259	13.778828	18.471261	16.726860	15.221699	12.596834	22.088254	115.045024	130.526439	111.645046	70.705173	66.952375	72.720566
KWMTBOMO15174	57.912416	57.125347	56.753297	0.091406	0.061746	0.061327	0.000000	0.058928	0.000000	0.416333	0.214086	0.141832	0.000000	0.000000	0.000000
KWMTBOMO15175	63.770450	51.529029	64.186423	9.648879	8.812105	8.465316	9.409947	10.932098	10.622979	49.416611	55.310062	51.808239	7.535374	8.929275	9.022460
KWMTBOMO15176	10.718380	10.095779	9.610264	2.318814	2.289188	2.304808	2.194463	2.371637	2.124884	9.549800	7.498444	9.143747	0.296152	0.236158	0.272944
KWMTBOMO15177	17.455389	19.595030	20.633655	0.670242	3.603850	1.118647	2.854625	2.325048	2.316806	9.554025	7.025927	7.239603	7.891980	6.333738	6.000442
KWMTBOMO15178	10.176927	10.226050	10.364044	1.011933	1.464118	1.246448	2.255914	2.405876	1.998753	5.370588	5.512067	6.045266	0.539490	0.597595	0.520974
KWMTBOMO15179	49.956658	46.375102	46.368854	20.540339	16.426358	21.497992	8.621131	9.623383	8.125891	40.178385	42.970253	43.519030	17.863511	20.914491	21.747541
KWMTBOMO15180	41.527499	42.138377	41.829099	1.631773	2.045982	1.484995	2.576057	3.748468	3.437584	20.183511	21.651145	21.877068	1.773884	1.963445	2.042328
KWMTBOMO15181	7.474183	8.955362	9.759676	0.000000	0.467099	0.371143	6.906900	6.665020	5.669153	15.778229	13.070825	13.310763	0.175194	0.116328	0.345716
KWMTBOMO15182	3.082637	3.625842	4.345249	0.221577	0.149259	0.148247	1.478989	3.245737	2.531594	5.815046	8.287597	7.034598	0.000000	0.000000	0.000000
KWMTBOMO15183	3.085502	5.240335	2.671409	0.000000	0.000000	0.338438	3.340727	1.585239	1.579354	8.691172	9.040540	4.685976	0.000000	0.000000	0.000000
KWMTBOMO15184	16.588038	11.455995	8.452614	1.748779	2.122588	3.513649	5.019443	3.355762	5.239984	10.368835	9.273084	10.163364	1.322426	2.487201	2.173985
KWMTBOMO15185	4.651319	4.928518	5.186905	0.372566	0.754482	0.915887	1.192740	1.676304	0.795684	6.226179	4.846052	7.705054	0.157386	0.940642	0.724764
KWMTBOMO15186	1286.293439	1277.893624	1283.304779	0.286844	0.483869	0.096117	0.825366	0.552157	0.733831	0.326962	0.559540	1.000842	0.181414	1.084075	0.477300
KWMTBOMO15187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15188	29.301051	28.407031	34.835009	2.514059	1.447786	0.719050	0.678912	0.678321	0.450589	6.551165	1.950346	3.045156	12.881627	12.072218	11.373833
KWMTBOMO15189	0.000000	0.000000	0.512261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.245282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15191	0.329339	0.326250	0.497640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15192	4.321260	4.146407	4.254001	0.465381	0.000000	0.207874	0.445884	0.695837	0.693560	0.353636	0.362988	0.240473	0.587739	0.260138	0.257700
KWMTBOMO15193	0.000000	0.164114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15196	0.000000	0.000000	0.343629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204543
KWMTBOMO15197	12.273170	11.556138	13.191946	0.870567	0.939264	1.515950	1.166149	1.225156	1.110096	4.764643	6.517175	6.071424	0.658381	1.165436	1.154490
KWMTBOMO15198	0.152003	0.150558	0.000000	0.000000	0.117824	0.058512	0.083969	0.224957	0.056062	0.099288	0.136167	0.270632	111.585354	116.565278	121.168889
KWMTBOMO15199	42.146125	39.255561	42.277401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281107	0.000000	0.448085	0.000000	0.000000
KWMTBOMO15200	0.000000	0.067887	0.000000	0.000000	0.049800	0.000000	0.073621	0.028597	0.052478	0.174368	0.604132	0.422238	0.205378	0.399928	0.454728
KWMTBOMO15201	0.093103	0.184436	0.000000	0.000000	0.000000	0.000000	0.000000	0.068793	0.068575	0.121717	0.500474	0.165780	0.135657	0.000000	0.000000
KWMTBOMO15202	0.783366	1.551840	0.651582	0.000000	0.067465	0.067007	0.192200	0.193042	0.000000	1.933965	1.871473	1.239843	0.126897	0.000000	0.083498
KWMTBOMO15203	9.302514	9.799049	7.756551	0.848323	0.686507	0.909133	0.162387	0.542877	0.757522	3.481884	5.424764	5.653631	1.069790	1.846395	2.110479
KWMTBOMO15204	2.324988	2.378010	2.226754	0.173808	0.117571	0.155698	0.140042	0.131472	0.056172	0.955407	0.995772	0.832154	0.000000	0.000000	0.073206
KWMTBOMO15205	152.775237	151.172195	153.738858	334.423100	334.698287	334.381630	0.340493	0.370913	0.398212	9.224220	7.125215	8.141322	0.506645	1.122270	1.074728
KWMTBOMO15206	0.860009	1.810142	1.288670	1.110770	1.083070	0.661982	1.185410	1.031352	1.028050	6.468740	4.912374	5.264436	0.156422	0.207753	0.205809
KWMTBOMO15207	17.321147	17.429546	18.726603	0.710631	0.640783	0.928137	1.068014	0.843887	0.739313	4.805250	5.181057	4.811720	0.201828	0.134126	0.132873
KWMTBOMO15208	24.589725	23.659853	19.750121	36.656132	32.830455	30.806796	0.000000	0.000000	0.000000	0.307655	0.000000	0.000000	0.000000	0.223153	0.221053
KWMTBOMO15209	4.558898	4.926077	6.079910	0.475589	0.899477	0.638124	0.640779	0.735598	0.611060	4.441024	4.306887	3.984788	0.483570	0.321206	0.477303
KWMTBOMO15210	6.940216	4.869228	5.207511	0.000000	0.224080	0.556402	0.318083	0.425385	0.423983	2.083303	1.813807	1.931162	0.000000	0.139123	0.000000
KWMTBOMO15211	15.510055	16.562580	17.523616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15212	35.697111	38.443287	34.528047	0.000000	0.000000	0.396651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15213	2.638800	0.933475	1.416763	1.083768	0.438077	0.145034	0.620269	0.414327	0.137645	0.247307	0.675649	0.671410	0.000000	0.180483	0.000000
KWMTBOMO15214	0.269796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.331332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15215	14.291573	14.155837	14.124504	1.779047	2.150387	1.737601	0.676430	0.627730	0.903909	3.619177	4.631646	4.686496	0.481608	1.005764	0.769921
KWMTBOMO15216	2.207890	2.503929	2.265301	0.151385	0.147097	0.099386	0.343348	0.519467	0.297099	1.540936	1.833347	1.804884	0.473385	0.606410	0.455916
KWMTBOMO15217	20.405435	24.774841	22.787124	0.504924	0.169954	0.337610	0.720663	0.801704	0.639182	2.881592	3.932252	3.907612	2.209500	1.884622	3.526388
KWMTBOMO15218	1.705465	2.171886	1.643801	0.279790	0.283204	0.281282	0.536845	0.179583	0.626515	2.232297	2.838163	1.844064	1.770147	1.292887	1.513654
KWMTBOMO15219	28.088188	26.617255	24.511149	0.155127	0.209293	0.415747	0.594512	0.596432	0.792639	63.477674	62.554957	59.998046	0.000000	0.130069	0.128850
KWMTBOMO15220	0.529737	1.291183	0.000000	0.603842	0.000000	0.374471	0.000000	0.000000	0.000000	5.721727	3.337171	5.590200	0.000000	0.000000	0.000000
KWMTBOMO15221	5.573926	3.840598	4.745979	0.836856	0.938454	1.304948	0.000000	1.414047	1.056876	3.502343	6.947003	5.393221	0.695628	0.230700	0.228521
KWMTBOMO15222	2.446714	3.000458	2.095769	0.000000	0.090290	0.089678	8.217875	7.131150	8.735396	1.524673	1.983589	1.659904	0.677544	0.112476	0.445692
KWMTBOMO15223	17.623885	15.621546	17.573727	1.602707	1.074918	2.847646	1.003536	0.333196	0.663891	17.071900	21.914093	20.129108	2.612095	0.864720	1.284889
KWMTBOMO15224	35.873905	39.074607	37.346477	69.271383	62.038005	60.285197	0.000000	0.085070	0.084797	0.603768	0.310078	0.718973	0.167718	0.111369	0.110327
KWMTBOMO15225	0.967304	2.012027	1.448809	0.444122	0.224912	0.148924	0.000000	0.071452	0.071224	0.379435	0.173329	0.086122	0.000000	0.000000	0.000000
KWMTBOMO15226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15227	0.186463	0.184692	0.280290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167100	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15228	0.000000	0.250894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050013	0.000000	0.074916	0.056252	0.000000	0.000000	0.000000
KWMTBOMO15229	22.796993	22.810348	19.616820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208416	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15230	0.416440	0.687470	0.624798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132398
KWMTBOMO15231	18.332752	19.209828	15.993436	0.812616	1.909770	1.896884	1.532195	1.529416	1.269888	17.132434	17.941685	22.515686	0.000000	0.000000	0.657106
KWMTBOMO15232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.187413	13.956174	14.888205	0.194268	0.531504	0.132041	0.000000	0.000000	0.000000
KWMTBOMO15233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.270821	3.167604	2.683316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15234	27.780543	32.939181	32.636351	2.332526	3.298793	1.872242	3.333548	2.522763	2.957921	26.618615	21.079610	21.850188	0.876586	0.969357	1.152318
KWMTBOMO15235	0.374092	0.127532	0.193542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15236	0.264440	0.000000	1.196047	0.304486	0.000000	0.406777	0.000000	0.000000	0.000000	0.347455	0.473506	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15237	4.924487	4.712279	4.401521	0.660444	0.000000	0.719831	0.000000	1.503173	0.477348	1.351098	0.596826	0.449852	1.371827	5.167469	2.543331
KWMTBOMO15239	1.540561	1.646399	1.756911	3.625795	3.583234	4.370617	3.007575	3.069233	3.179737	3.701923	4.284450	4.293878	16.741808	17.240123	17.313578
KWMTBOMO15240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15241	131.439430	132.813636	122.803644	160.401553	174.114469	169.834409	124.800796	136.325276	134.296298	210.736853	230.569915	229.369022	41.672417	45.341367	47.670874
KWMTBOMO15242	225.963825	223.862534	228.738039	30.645840	45.443277	34.619989	33.215718	43.954925	38.610040	101.196823	97.979868	100.988789	251.951080	229.328572	249.845099
KWMTBOMO15243	0.619873	0.762835	0.588954	0.172231	0.335003	0.173599	0.124960	0.223488	0.167104	1.664708	1.766177	1.621487	0.027565	0.091605	0.018150
KWMTBOMO15244	16.743162	17.339342	18.483009	1.277337	1.159514	1.016162	0.682288	0.718898	0.738407	6.423054	5.960917	5.323665	0.945689	0.571360	0.622627
KWMTBOMO15245	0.213452	0.161103	0.234998	0.087839	0.061919	0.058397	0.078342	0.099270	0.052312	0.277760	0.254222	0.618395	0.000000	0.000000	0.000000
KWMTBOMO15246	0.964411	0.955239	0.903674	0.000000	0.093420	0.185571	0.265650	0.000000	0.265742	2.051170	1.836397	2.468932	0.000000	0.000000	0.000000
KWMTBOMO15247	2.315086	2.197533	2.600591	3.100209	3.588611	4.381070	2.554569	2.565178	2.201871	33.171119	34.655901	34.352971	1.686080	1.119810	1.201779
KWMTBOMO15248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15249	0.097000	0.384313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141284	0.000000	0.000000
KWMTBOMO15250	0.198155	0.000000	0.894018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101223	0.000000	0.147447	1.172393	0.160728	0.000000	0.000000	0.000000
KWMTBOMO15252	1.081093	1.606532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15254	0.059655	0.059088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.487134
KWMTBOMO15255	0.000000	0.000000	0.000000	0.000000	0.000000	0.239683	0.000000	0.226107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO15256	0.176335	0.116440	0.087901	0.067419	0.045566	0.045257	0.065009	0.000000	0.043423	0.460398	0.210595	0.261602	0.687399	0.171264	0.452437
KWMTBOMO15257	0.574238	0.616183	0.357657	0.109753	0.037099	0.073696	0.105923	0.035496	0.000000	0.749305	1.071494	0.851857	0.210081	0.093061	0.138288
KWMTBOMO15258	88.735900	84.912510	79.874702	0.143940	0.097123	0.000000	0.276106	0.461772	0.460280	0.000000	0.000000	0.000000	0.000000	0.000000	0.119750
KWMTBOMO15259	107.524088	81.117002	80.389342	0.000000	2.542409	3.787220	6.248657	2.953062	4.119471	17.405563	16.922588	21.943467	28.702708	28.122051	28.589140
KWMTBOMO15260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
